"id_col"	"ID_HOUSEHOLD"	"ID_FGD"	"NAME_ENG"	"NAME_SCIENT"	"Ventas_1"	"Ventas_2"	"Ventas_3"	"Part_Plant_1"	"Part_Plant_2"	"Part_Plant_3"	"Part_Plant_4"	"Part_Plant_5"	"Part_Plant_6"	"Part_Plant_7"	"Part_Plant_8"	"Part_Plant_9"	"Usos_1"	"Usos_2"	"Usos_3"	"Usos_4"	"Usos_6"	"Consumo_1"	"Consumo_2"	"Consumo_3"
"386"	"386"	508	500	"Rice"	"Oryza sativa"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
"387"	"387"	508	500	"Okro"	"Abelmoschus esculentus"	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1
"388"	"388"	510	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"389"	"389"	510	500	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"390"	"390"	510	500	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"391"	"391"	510	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"392"	"392"	510	500	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"393"	"393"	511	500	"Maize"	"Zea mays"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"394"	"394"	511	500	"Millet"	"Pennisetum glaucum"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"395"	"395"	511	500	"Yellow Corn"	"Zea mays"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"396"	"396"	511	500	"Yam"	"Dioscorea spp"	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
"397"	"397"	511	500	"Sweet Potatoes"	"Ipomoea batatas"	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0
"398"	"398"	511	500	"Groundnuts"	"Arachis hypogaea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"399"	"399"	511	500	"Bambara beans"	"Vigna subterranea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"400"	"400"	512	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"401"	"401"	512	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"402"	"402"	512	500	"Okro"	"Abelmoschus esculentus"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
"403"	"403"	512	500	"kenaf"	"Hibiscus cannabinus"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"404"	"404"	512	500	"Pumpkin"	"Telfairia occidentalis"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"405"	"405"	512	500	"Yam"	"Dioscorea spp"	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
"406"	"406"	513	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"407"	"407"	513	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"408"	"408"	513	500	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"409"	"409"	513	500	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"410"	"410"	513	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"411"	"411"	513	500	"Yam"	"Dioscorea spp"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"412"	"412"	514	500	"Yam"	"Dioscorea spp"	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1
"413"	"413"	514	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
"414"	"414"	514	500	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"415"	"415"	514	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1
"416"	"416"	514	500	"Cowpea"	"Vigna unguiculata"	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"417"	"417"	514	500	"Maize"	"Zea mays"	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
"418"	"418"	515	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"419"	"419"	515	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"420"	"420"	515	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"421"	"421"	515	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"422"	"422"	515	500	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"423"	"423"	515	500	"Okro"	"Abelmoschus esculentus"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"424"	"424"	515	500	"senna tora"	"Senna obtusifolia"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"425"	"425"	515	500	"kenaf"	"Hibiscus cannabinus"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"426"	"426"	516	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"427"	"427"	516	500	"Maize"	"Zea mays"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"428"	"428"	516	500	"Sorghum"	"Sorghum bicolor"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"429"	"429"	516	500	"Millet"	"Pennisetum glaucum"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"430"	"430"	516	500	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"431"	"431"	516	500	"Cowpea"	"Vigna unguiculata"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"432"	"432"	517	500	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"433"	"433"	517	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"434"	"434"	517	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"435"	"435"	517	500	"Okro"	"Abelmoschus esculentus"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"436"	"436"	518	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"437"	"437"	518	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"438"	"438"	518	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"439"	"439"	518	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
"440"	"440"	518	500	"Cowpea"	"Vigna unguiculata"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
"441"	"441"	518	500	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
"442"	"442"	519	500	"Yam"	"Dioscorea spp"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
"443"	"443"	519	500	"Maize"	"Zea mays"	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"444"	"444"	519	500	"Sorghum"	"Sorghum bicolor"	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"445"	"445"	519	500	"Okro"	"Abelmoschus esculentus"	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
"446"	"446"	519	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"447"	"447"	519	500	"Bambara beans"	"Vigna subterranea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"448"	"448"	519	500	"Tomatoes"	"Lycopersicon esculentum"	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"449"	"449"	519	500	"Garden Eggs"	"Solanum melongena"	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
"450"	"450"	519	500	"Pepper"	"Capsicum annuum"	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"451"	"451"	520	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"452"	"452"	520	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"453"	"453"	520	500	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"454"	"454"	520	500	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"455"	"455"	520	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"456"	"456"	520	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"457"	"457"	520	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"458"	"458"	522	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"459"	"459"	522	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"460"	"460"	522	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"461"	"461"	522	500	"Yam"	"Dioscorea spp"	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
"462"	"462"	522	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
"463"	"463"	522	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"464"	"464"	522	500	"Okro"	"Abelmoschus esculentus"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
"465"	"465"	522	500	"Pepper"	"Capsicum annuum"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
"466"	"466"	523	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"467"	"467"	523	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"468"	"468"	523	500	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"469"	"469"	523	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"470"	"470"	523	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"471"	"471"	524	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"472"	"472"	524	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"473"	"473"	524	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"474"	"474"	524	500	"Yam"	"Dioscorea spp"	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
"475"	"475"	524	500	"Cowpea"	"Vigna unguiculata"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"476"	"476"	524	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"477"	"477"	525	500	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"478"	"478"	525	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"479"	"479"	525	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"480"	"480"	525	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"481"	"481"	525	500	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"482"	"482"	526	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"483"	"483"	526	500	"Groundnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"484"	"484"	526	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"485"	"485"	526	500	"Yam"	"Dioscorea spp"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"486"	"486"	526	500	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"487"	"487"	526	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"488"	"488"	527	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"489"	"489"	527	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"490"	"490"	527	500	"Yam"	"Dioscorea spp"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"491"	"491"	527	500	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"492"	"492"	527	500	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"493"	"493"	528	500	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"494"	"494"	528	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"495"	"495"	528	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"496"	"496"	528	500	"Groundnuts"	"Arachis hypogaea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"497"	"497"	528	500	"Bambara beans"	"Vigna subterranea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"498"	"498"	528	500	"Okro"	"Abelmoschus esculentus"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
"499"	"499"	528	500	"senna tora"	"Senna obtusifolia"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"500"	"500"	528	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"501"	"501"	529	500	"Yam"	"Dioscorea spp"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
"502"	"502"	529	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"503"	"503"	529	500	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"504"	"504"	529	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"505"	"505"	529	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"506"	"506"	530	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"507"	"507"	530	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"508"	"508"	530	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"509"	"509"	530	500	"Groundnuts"	"Arachis hypogaea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"510"	"510"	530	500	"Bambara beans"	"Vigna subterranea"	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"511"	"511"	530	500	"Yam"	"Dioscorea spp"	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
"512"	"512"	531	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"513"	"513"	531	500	"Bambara beans"	"Vigna subterranea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"514"	"514"	531	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"515"	"515"	531	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"516"	"516"	531	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"517"	"517"	531	500	"Egusi melon"	"Citrullus lanatus"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"518"	"518"	532	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"519"	"519"	532	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"520"	"520"	532	500	"Okro"	"Abelmoschus esculentus"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
"521"	"521"	532	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"522"	"522"	532	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"523"	"523"	532	500	"Pumpkin"	"Telfairia occidentalis"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"524"	"524"	533	500	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"525"	"525"	533	500	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"526"	"526"	533	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"527"	"527"	533	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"528"	"528"	533	500	"Okro"	"Abelmoschus esculentus"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"529"	"529"	534	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"530"	"530"	534	500	"Bambara beans"	"Vigna subterranea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"531"	"531"	535	500	"Groundnuts"	"Arachis hypogaea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"532"	"532"	535	500	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"533"	"533"	535	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"534"	"534"	535	500	"Okro"	"Abelmoschus esculentus"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
"535"	"535"	535	500	"kenaf"	"Hibiscus cannabinus"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"536"	"536"	535	500	"senna tora"	"Senna obtusifolia"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"537"	"537"	536	500	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"538"	"538"	536	500	"Bambara beans"	"Vigna subterranea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"539"	"539"	537	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"540"	"540"	537	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"541"	"541"	537	500	"Yam"	"Dioscorea spp"	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1
"542"	"542"	537	500	"Cowpea"	"Vigna unguiculata"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"543"	"543"	537	500	"Groundnuts"	"Arachis hypogaea"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"544"	"544"	537	500	"Okro"	"Abelmoschus esculentus"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"545"	"545"	537	500	"kenaf"	"Hibiscus cannabinus"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"546"	"546"	537	500	"Pumpkin"	"Telfairia occidentalis"	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"547"	"547"	538	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"548"	"548"	538	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"549"	"549"	538	500	"Bambara beans"	"Vigna subterranea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"550"	"550"	538	500	"Millet"	"Pennisetum glaucum"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"551"	"551"	538	500	"Yam"	"Dioscorea spp"	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
"552"	"552"	538	500	"Okro"	"Abelmoschus esculentus"	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
"553"	"553"	539	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"554"	"554"	539	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"555"	"555"	539	500	"Rice"	"Oryza sativa"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"556"	"556"	539	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"557"	"557"	540	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
"558"	"558"	540	500	"Maize"	"Zea mays"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"559"	"559"	540	500	"Cowpea"	"Vigna unguiculata"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"560"	"560"	540	500	"Sorghum"	"Sorghum bicolor"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"561"	"561"	540	500	"Yam"	"Dioscorea spp"	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"562"	"562"	540	500	"Bambara beans"	"Vigna subterranea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"563"	"563"	540	500	"Ariel Yam"	"Dioscorea bulbifera"	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0
"564"	"564"	541	500	"Maize"	"Zea mays"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"565"	"565"	541	500	"Groundnuts"	"Arachis hypogaea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"566"	"566"	541	500	"Bambara beans"	"Vigna subterranea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"567"	"567"	541	500	"Sorghum"	"Sorghum bicolor"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"568"	"568"	541	500	"Cowpea"	"Vigna unguiculata"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"569"	"569"	542	500	"Maize"	"Zea mays"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"570"	"570"	542	500	"Millet"	"Pennisetum glaucum"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"571"	"571"	542	500	"Cowpea"	"Vigna unguiculata"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"572"	"572"	542	500	"Sorghum"	"Sorghum bicolor"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"573"	"573"	542	500	"Groundnuts"	"Arachis hypogaea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"574"	"574"	542	500	"Bambara beans"	"Vigna subterranea"	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"575"	"575"	543	500	"Maize"	"Zea mays"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"576"	"576"	543	500	"Millet"	"Pennisetum glaucum"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"577"	"577"	543	500	"Sorghum"	"Sorghum bicolor"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
"578"	"578"	543	500	"Groundnuts"	"Arachis hypogaea"	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
